0,-100476.0,-100476.00,0
1,-96599.0,-100088.30,0
2,-98645.0,-99943.97,0
3,-112057.0,-101155.27,0
4,-103161.0,-101355.85,0
5,-113667.0,-102586.96,0
6,-107800.0,-103108.27,0
7,-108232.0,-103620.64,0
8,-89244.0,-102182.97,0
9,-125152.0,-104479.88,200
10,-103218.0,-104353.69,200
11,-118454.0,-105763.72,200
12,-113800.0,-106567.35,200
13,-114461.0,-107356.71,200
14,-109925.0,-107613.54,200
15,-112942.0,-108146.39,200
16,-103096.0,-107641.35,200
17,-111770.0,-108054.21,200
18,-116660.0,-108914.79,200
19,-101762.0,-108199.51,400
20,-109982.0,-108377.76,400
21,-95686.0,-107108.59,400
22,-92151.0,-105612.83,400
23,-91131.0,-104164.64,400
24,-97879.0,-103536.08,400
25,-92043.0,-102386.77,400
26,-91687.0,-101316.79,400
27,-99759.0,-101161.02,400
28,-109576.0,-102002.51,400
29,-97569.0,-101559.16,600
30,-82361.0,-99639.35,600
31,-96539.0,-99329.31,600
32,-106783.0,-100074.68,600
33,-101391.0,-100206.31,600
34,-91397.0,-99325.38,600
35,-104958.0,-99888.64,600
36,-74015.0,-97301.28,600
37,-85225.0,-96093.65,600
38,-91074.0,-95591.69,600
39,-96128.0,-95645.32,800
40,-83847.0,-94465.49,800
41,-79586.0,-92977.54,800
42,-86330.0,-92312.78,800
43,-82460.0,-91327.50,800
44,-84489.0,-90643.65,800
45,-92886.0,-90867.89,800
46,-98788.0,-91659.90,800
47,-75245.0,-90018.41,800
48,-75804.0,-88596.97,800
49,-78773.0,-87614.57,1000
50,-74224.0,-86275.51,1000
51,-80485.0,-85696.46,1000
52,-72961.0,-84422.92,1000
53,-72222.0,-83202.83,1000
54,-78558.0,-82738.34,1000
55,-69446.0,-81409.11,1000
56,-71353.0,-80403.50,1000
57,-77170.0,-80080.15,1000
58,-67735.0,-78845.63,1000
59,-72084.0,-78169.47,1200
60,-70601.0,-77412.62,1200
61,-71906.0,-76861.96,1200
62,-88158.0,-77991.56,1200
63,-84186.0,-78611.01,1200
64,-64824.0,-77232.31,1200
