0,-11559143.350000001,-11559143.35,0
1,-12334950.700000003,-11636724.09,0
2,-10964308.399999999,-11569482.52,0
3,-11560164.549999997,-11568550.72,0
4,-11524619.85,-11564157.63,0
5,-11743324.35,-11582074.30,0
6,-11157261.049999997,-11539592.98,0
7,-11758555.749999998,-11561489.26,0
8,-11545880.749999998,-11559928.41,0
9,-11380724.05,-11542007.97,90
10,-12174050.449999996,-11605212.22,90
11,-12164953.400000002,-11661186.34,90
12,-12142593.099999998,-11709327.01,90
13,-12146719.449999997,-11753066.26,90
14,-12164634.600000003,-11794223.09,90
15,-12151973.299999997,-11829998.11,90
16,-12130916.1,-11860089.91,90
17,-12164400.199999997,-11890520.94,90
18,-12142973.149999999,-11915766.16,90
19,-12158297.65,-11940019.31,180
20,-12141098.050000003,-11960127.18,180
21,-12129291.299999999,-11977043.60,180
22,-12147487.65,-11994088.00,180
23,-12154924.499999998,-12010171.65,180
24,-12145809.3,-12023735.42,180
25,-12164050.299999999,-12037766.90,180
26,-12168714.200000003,-12050861.63,180
27,-12135175.7,-12059293.04,180
28,-12149044.149999997,-12068268.15,180
29,-12151847.300000006,-12076626.07,270
30,-12145143.45,-12083477.80,270
31,-12140112.550000003,-12089141.28,270
32,-12159271.6,-12096154.31,270
33,-12148033.200000003,-12101342.20,270
34,-12140396.050000003,-12105247.59,270
35,-12157438.65,-12110466.69,270
36,-12177619.249999996,-12117181.95,270
37,-12173159.75,-12122779.73,270
38,-12149232.350000003,-12125424.99,270
39,-12136275.599999998,-12126510.05,360
40,-12163339.100000001,-12130192.96,360
41,-12131238.699999997,-12130297.53,360
42,-12163992.899999999,-12133667.07,360
43,-12112003.45,-12131500.71,360
44,-12146107.050000003,-12132961.34,360
45,-12149066.699999996,-12134571.88,360
46,-12149527.899999999,-12136067.48,360
47,-12150532.100000001,-12137513.94,360
48,-12154880.95,-12139250.64,360
49,-12131005.3,-12138426.11,450
50,-12162678.100000001,-12140851.31,450
51,-12136839.300000003,-12140450.11,450
52,-12132829.25,-12139688.02,450
53,-12145202.999999998,-12140239.52,450
54,-12156783.9,-12141893.96,450
55,-12150981.049999993,-12142802.67,450
56,-12160276.299999999,-12144550.03,450
57,-12143959.999999996,-12144491.03,450
58,-12148862.2,-12144928.14,450
59,-12158950.100000001,-12146330.34,540
60,-12154491.100000001,-12147146.42,540
61,-12170220.000000002,-12149453.77,540
62,-12161240.549999999,-12150632.45,540
63,-12155808.3,-12151150.04,540
64,-12160601.099999998,-12152095.14,540
65,-12137719.150000002,-12150657.54,540
66,-12161202.499999998,-12151712.04,540
67,-12134739.099999998,-12150014.75,540
68,-12161119.650000002,-12151125.24,540
69,-12139481.100000001,-12149960.82,630
70,-12148303.850000001,-12149795.12,630
71,-12141829.6,-12148998.57,630
72,-12138211.100000003,-12147919.83,630
73,-12137374.799999997,-12146865.32,630
74,-12182350.600000003,-12150413.85,630
75,-12158111.299999999,-12151183.60,630
76,-12171941.599999998,-12153259.40,630
77,-12151441.450000001,-12153077.60,630
78,-12166276.950000003,-12154397.54,630
79,-12136453.700000003,-12152603.15,720
80,-12131680.85,-12150510.92,720
81,-12161668.95,-12151626.73,720
82,-12155390.750000006,-12152003.13,720
83,-12153135.5,-12152116.36,720
84,-12154237.6,-12152328.49,720
85,-12137797.35,-12150875.37,720
86,-12141757.399999999,-12149963.58,720
87,-12136984.700000001,-12148665.69,720
88,-12151325.900000002,-12148931.71,720
89,-12148133.849999998,-12148851.92,810
90,-12178386.249999998,-12151805.36,810
91,-12159202.200000003,-12152545.04,810
92,-12131813.100000003,-12150471.85,810
93,-12139850.899999995,-12149409.75,810
94,-12144660.100000003,-12148934.79,810
95,-12160106.85,-12150051.99,810
96,-12186721.5,-12153718.94,810
97,-12161754.300000004,-12154522.48,810
98,-12148478.7,-12153918.10,810
99,-12159771.850000003,-12154503.48,900
100,-12147321.1,-12153785.24,900
101,-12158452.100000001,-12154251.92,900
102,-12161044.750000002,-12154931.21,900
103,-12142627.200000007,-12153700.81,900
104,-12145766.199999997,-12152907.35,900
105,-12166147.649999997,-12154231.38,900
106,-12150859.450000005,-12153894.18,900
107,-12128962.100000005,-12151400.98,900
108,-12157952.05,-12152056.08,900
