0,-11558732.550000003,-11558732.55,0
1,-12335208.700000003,-11636380.17,0
2,-10963890.6,-11569131.21,0
3,-11561652.549999997,-11568383.34,0
4,-11523844.049999999,-11563929.41,0
5,-11743309.55,-11581867.43,0
6,-11157126.249999996,-11539393.31,0
7,-11759513.149999999,-11561405.29,0
8,-11744603.95,-11579725.16,0
9,-11381025.449999997,-11559855.19,90
10,-11770386.249999994,-11580908.29,90
11,-11765363.050000004,-11599353.77,90
12,-12145731.25,-11653991.52,90
13,-11346454.45,-11623237.81,90
14,-11365187.200000003,-11597432.75,90
15,-11551078.100000001,-11592797.29,90
16,-11529488.700000003,-11586466.43,90
17,-12164122.599999998,-11644232.04,90
18,-12342064.749999998,-11714015.31,90
19,-11959034.850000003,-11738517.27,180
20,-11744154.950000005,-11739081.04,180
21,-12131497.700000001,-11778322.70,180
22,-11356709.450000005,-11736161.38,180
23,-11956815.299999999,-11758226.77,180
24,-11151964.950000001,-11697600.59,180
25,-11372429.500000002,-11665083.48,180
26,-12172149.950000001,-11715790.13,180
27,-11540494.700000001,-11698260.58,180
28,-11950030.349999998,-11723437.56,180
29,-11155456.700000005,-11666639.47,270
30,-11949060.6,-11694881.59,270
31,-12145065.150000004,-11739899.94,270
32,-11962322.950000001,-11762142.24,270
33,-12351339.200000003,-11821061.94,270
34,-10952696.150000002,-11734225.36,270
35,-11961137.849999998,-11756916.61,270
36,-11782159.999999998,-11759440.95,270
37,-11977079.7,-11781204.82,270
38,-11753544.300000004,-11778438.77,270
39,-11737818.599999996,-11774376.75,360
40,-11369999.85,-11733939.06,360
41,-11133471.099999998,-11673892.27,360
42,-11168761.149999997,-11623379.16,360
43,-11914455.85,-11652486.83,360
44,-12147994.250000002,-11702037.57,360
45,-12151825.499999996,-11747016.36,360
46,-11753982.450000001,-11747712.97,360
47,-11557169.750000002,-11728658.65,360
48,-11760841.700000001,-11731876.95,360
49,-12132992.5,-11771988.51,450
50,-12167517.499999998,-11811541.41,450
51,-12138458.700000003,-11844233.14,450
52,-12138691.85,-11873679.01,450
53,-12147968.999999998,-11901108.01,450
54,-11961100.9,-11907107.30,450
55,-11357819.199999996,-11852178.49,450
56,-11163074.099999996,-11783268.05,450
57,-11950442.35,-11799985.48,450
58,-12349896.0,-11854976.53,450
59,-11960645.65,-11865543.44,540
60,-11759201.25,-11854909.22,540
61,-11969138.000000002,-11866332.10,540
62,-11966012.950000001,-11876300.19,540
63,-12159767.65,-11904646.93,540
64,-11963775.249999998,-11910559.76,540
65,-11944929.649999999,-11913996.75,540
66,-11168747.700000001,-11839471.85,540
67,-11936696.899999997,-11849194.35,540
68,-11170469.049999999,-11781321.82,540
69,-11941812.050000003,-11797370.85,630
70,-12153295.25,-11832963.29,630
71,-11946325.600000001,-11844299.52,630
72,-11743174.100000001,-11834186.98,630
73,-11743785.149999997,-11825146.79,630
74,-11786433.8,-11821275.49,630
75,-11762770.649999999,-11815425.01,630
76,-11980317.350000001,-11831914.24,630
77,-11758134.05,-11824536.22,630
78,-11770533.500000004,-11819135.95,630
