0,-1852.3080000000004,-1852.31,0
1,-1846.5800000000002,-1851.74,0
2,-1532.692,-1819.83,0
3,-1798.9100000000003,-1817.74,0
4,-2035.946,-1839.56,0
5,-1654.47,-1821.05,0
6,-1846.118,-1823.56,0
7,-1855.808,-1826.78,0
8,-1805.92,-1824.70,0
9,-1961.75,-1838.40,20
10,-1743.518,-1828.91,20
11,-1909.1439999999998,-1836.94,20
12,-1772.5540000000003,-1830.50,20
13,-2182.26,-1865.67,20
14,-2052.366,-1884.34,20
15,-1964.0759999999996,-1892.32,20
16,-2064.634,-1909.55,20
17,-1712.616,-1889.86,20
18,-1833.632,-1884.23,20
19,-1910.7499999999998,-1886.88,40
20,-1748.152,-1873.01,40
21,-1606.6619999999998,-1846.38,40
22,-1903.534,-1852.09,40
23,-1846.41,-1851.52,40
24,-1573.444,-1823.72,40
25,-1586.828,-1800.03,40
26,-1947.866,-1814.81,40
27,-1910.942,-1824.42,40
28,-1976.266,-1839.61,40
29,-1866.388,-1842.29,60
30,-2082.5020000000004,-1866.31,60
31,-1596.9579999999999,-1839.37,60
32,-1974.3339999999998,-1852.87,60
33,-1748.8820000000003,-1842.47,60
34,-1952.4879999999998,-1853.47,60
35,-1889.636,-1857.09,60
36,-1711.622,-1842.54,60
37,-1957.276,-1854.02,60
38,-1797.632,-1848.38,60
39,-1825.556,-1846.09,80
40,-2109.19,-1872.40,80
41,-1594.81,-1844.64,80
42,-1849.426,-1845.12,80
43,-1941.94,-1854.80,80
44,-2107.3299999999995,-1880.06,80
45,-1706.516,-1862.70,80
46,-1796.4140000000002,-1856.07,80
47,-2038.0859999999998,-1874.28,80
48,-2028.2319999999997,-1889.67,80
49,-1888.5620000000001,-1889.56,100
50,-1934.6999999999998,-1894.07,100
51,-2115.538,-1916.22,100
52,-1552.9139999999998,-1879.89,100
53,-1933.9980000000003,-1885.30,100
54,-1795.1680000000001,-1876.29,100
55,-2065.614,-1895.22,100
56,-1544.4600000000003,-1860.14,100
57,-1949.212,-1869.05,100
58,-1653.538,-1847.50,100
59,-2179.752,-1880.72,120
60,-1780.9859999999996,-1870.75,120
61,-1676.894,-1851.37,120
62,-1885.258,-1854.75,120
63,-2013.3560000000002,-1870.61,120
64,-1876.5100000000002,-1871.20,120
65,-1950.7939999999999,-1879.16,120
66,-2003.8739999999998,-1891.63,120
67,-1604.9639999999997,-1862.97,120
68,-1938.448,-1870.52,120
69,-1711.3600000000001,-1854.60,140
70,-1719.734,-1841.11,140
71,-1668.1380000000001,-1823.82,140
72,-1601.8419999999999,-1801.62,140
73,-1453.322,-1766.79,140
74,-1606.314,-1750.74,140
75,-1670.624,-1742.73,140
76,-1942.318,-1762.69,140
77,-1773.088,-1763.73,140
78,-1604.502,-1747.81,140
79,-1690.472,-1742.07,160
80,-1599.0500000000002,-1727.77,160
81,-1696.1000000000001,-1724.60,160
82,-1682.9360000000001,-1720.44,160
83,-1564.998,-1704.89,160
84,-1907.5200000000002,-1725.16,160
85,-1743.8559999999998,-1727.03,160
86,-1760.84,-1730.41,160
87,-1703.812,-1727.75,160
88,-1738.2019999999998,-1728.79,160
89,-1652.968,-1721.21,180
90,-1404.3780000000004,-1689.53,180
91,-1474.516,-1668.03,180
