0,-1345542.0,-1345542.00,0
1,-1325128.0,-1343500.60,0
2,-1277702.0,-1336920.74,0
3,-1361859.0,-1339414.57,0
4,-1317884.0,-1337261.51,0
5,-1343141.0,-1337849.46,0
6,-1307244.0,-1334788.91,0
7,-1298993.0,-1331209.32,0
8,-1402013.0,-1338289.69,0
9,-1343757.0,-1338836.42,20
10,-1372660.0,-1342218.78,20
11,-1365443.0,-1344541.20,20
12,-1398065.0,-1349893.58,20
13,-1413717.0,-1356275.92,20
14,-1380201.0,-1358668.43,20
15,-1305012.0,-1353302.79,20
16,-1407952.0,-1358767.71,20
17,-1290832.0,-1351974.14,20
18,-1330894.0,-1349866.12,20
19,-1347810.0,-1349660.51,40
20,-1326612.0,-1347355.66,40
21,-1339028.0,-1346522.89,40
22,-1318138.0,-1343684.40,40
23,-1352661.0,-1344582.06,40
24,-1279601.0,-1338083.96,40
25,-1352876.0,-1339563.16,40
26,-1364165.0,-1342023.35,40
27,-1334938.0,-1341314.81,40
28,-1376393.0,-1344822.63,40
29,-1371448.0,-1347485.17,60
30,-1363596.0,-1349096.25,60
31,-1359092.0,-1350095.83,60
32,-1352276.0,-1350313.84,60
33,-1306688.0,-1345951.26,60
34,-1390230.0,-1350379.13,60
35,-1328393.0,-1348180.52,60
36,-1360121.0,-1349374.57,60
37,-1361461.0,-1350583.21,60
38,-1366465.0,-1352171.39,60
39,-1381588.0,-1355113.05,80
40,-1358152.0,-1355416.95,80
41,-1357741.0,-1355649.35,80
42,-1418580.0,-1361942.42,80
43,-1345209.0,-1360269.07,80
44,-1371065.0,-1361348.67,80
45,-1293865.0,-1354600.30,80
46,-1386425.0,-1357782.77,80
47,-1354223.0,-1357426.79,80
48,-1353442.0,-1357028.31,80
49,-1334027.0,-1354728.18,100
50,-1361196.0,-1355374.96,100
51,-1319431.0,-1351780.57,100
52,-1319395.0,-1348542.01,100
53,-1350416.0,-1348729.41,100
54,-1339084.0,-1347764.87,100
55,-1407290.0,-1353717.38,100
56,-1308724.0,-1349218.04,100
57,-1339752.0,-1348271.44,100
58,-1366355.0,-1350079.80,100
59,-1403968.0,-1355468.62,120
60,-1346070.0,-1354528.75,120
61,-1309831.0,-1350058.98,120
62,-1365506.0,-1351603.68,120
63,-1350230.0,-1351466.31,120
64,-1361195.0,-1352439.18,120
65,-1381912.0,-1355386.46,120
66,-1306010.0,-1350448.82,120
67,-1321448.0,-1347548.74,120
68,-1356078.0,-1348401.66,120
69,-1347606.0,-1348322.10,140
70,-1308342.0,-1344324.09,140
71,-1353131.0,-1345204.78,140
72,-1377865.0,-1348470.80,140
73,-1357452.0,-1349368.92,140
74,-1325552.0,-1346987.23,140
75,-1325637.0,-1344852.21,140
76,-1349010.0,-1345267.98,140
77,-1306207.0,-1341361.89,140
78,-1352838.0,-1342509.50,140
79,-1339473.0,-1342205.85,160
80,-1368649.0,-1344850.16,160
81,-1363751.0,-1346740.25,160
82,-1310606.0,-1343126.82,160
83,-1357319.0,-1344546.04,160
84,-1345545.0,-1344645.94,160
85,-1343309.0,-1344512.24,160
86,-1352753.0,-1345336.32,160
87,-1323472.0,-1343149.89,160
88,-1388789.0,-1347713.80,160
89,-1326482.0,-1345590.62,180
90,-1347567.0,-1345788.26,180
91,-1464624.0,-1357671.83,180
92,-1287935.0,-1350698.15,180
93,-1379063.0,-1353534.63,180
94,-1335151.0,-1351696.27,180
95,-1286923.0,-1345218.94,180
96,-1329572.0,-1343654.25,180
97,-1369862.0,-1346275.02,180
98,-1359464.0,-1347593.92,180
99,-1355470.0,-1348381.53,200
100,-1352531.0,-1348796.48,200
101,-1320130.0,-1345929.83,200
102,-1349607.0,-1346297.55,200
103,-1330209.0,-1344688.69,200
104,-1344171.0,-1344636.92,200
105,-1361239.0,-1346297.13,200
106,-1323873.0,-1344054.72,200
107,-1298595.0,-1339508.75,200
108,-1352370.0,-1340794.87,200
109,-1359083.0,-1342623.68,220
110,-1352084.0,-1343569.72,220
111,-1350122.0,-1344224.94,220
112,-1350281.0,-1344830.55,220
113,-1382373.0,-1348584.79,220
114,-1366385.0,-1350364.81,220
115,-1337049.0,-1349033.23,220
116,-1331282.0,-1347258.11,220
117,-1325158.0,-1345048.10,220
118,-1299530.0,-1340496.29,220
119,-1341931.0,-1340639.76,240
120,-1341777.0,-1340753.48,240
121,-1331012.0,-1339779.34,240
122,-1326802.0,-1338481.60,240
123,-1329983.0,-1337631.74,240
124,-1403721.0,-1344240.67,240
125,-1338707.0,-1343687.30,240
126,-1275352.0,-1336853.77,240
127,-1389853.0,-1342153.69,240
128,-1346446.0,-1342582.92,240
