0,-600385.0,-600385.00,0
1,-241.0,-540370.60,0
2,-400370.0,-526370.54,0
3,-406.0,-473774.09,0
4,-565.0,-426453.18,0
5,-360.0,-383843.86,0
6,-200475.0,-365506.97,0
7,-417.0,-328997.98,0
8,-413.0,-296139.48,0
9,-471.0,-266572.63,30
10,-600320.0,-299947.37,30
11,-200493.0,-290001.93,30
12,-362.0,-261037.94,30
13,-200477.0,-254981.84,30
14,-200393.0,-249522.96,30
15,-200295.0,-244600.16,30
16,-402.0,-220180.35,30
17,-200509.0,-218213.21,30
18,-200432.0,-216435.09,30
19,-200368.0,-214828.38,60
20,-249.0,-193370.44,60
21,-200505.0,-194083.90,60
22,-411.0,-174716.61,60
23,-200418.0,-177286.75,60
24,-489.0,-159606.97,60
25,-244.0,-143670.68,60
26,-446.0,-129348.21,60
27,-347.0,-116448.09,60
28,-314.0,-104834.68,60
29,-456.0,-94396.81,90
30,-490.0,-85006.13,90
31,-205.0,-76526.02,90
32,-326.0,-68906.02,90
33,-432.0,-62058.61,90
34,-600180.0,-115870.75,90
35,-499.0,-104333.58,90
36,-387.0,-93938.92,90
37,-240.0,-84569.03,90
38,-317.0,-76143.82,90
39,-200394.0,-88568.84,120
40,-200322.0,-99744.16,120
41,-365.0,-89806.24,120
42,-200428.0,-100868.42,120
43,-200364.0,-110817.98,120
44,-241.0,-99760.28,120
45,-376.0,-89821.85,120
46,-200364.0,-100876.07,120
47,-346.0,-90823.06,120
48,-400237.0,-121764.45,120
49,-255.0,-109613.51,150
50,-338.0,-98685.96,150
51,-306.0,-88847.96,150
52,-408.0,-80003.97,150
53,-364.0,-72039.97,150
54,-491.0,-64885.07,150
55,-200526.0,-78449.16,150
56,-442.0,-70648.45,150
57,-200345.0,-83618.10,150
58,-279.0,-75284.19,150
59,-200308.0,-87786.57,180
60,-398.0,-79047.72,180
61,-434.0,-71186.34,180
62,-164.0,-64084.11,180
63,-200277.0,-77703.40,180
64,-221.0,-69955.16,180
65,-189.0,-62978.54,180
66,-455.0,-56726.19,180
67,-200345.0,-71088.07,180
68,-408.0,-64020.06,180
69,-218.0,-57639.86,210
70,-200409.0,-71916.77,210
71,-457.0,-64770.79,210
72,-343.0,-58328.01,210
73,-361.0,-52531.31,210
74,-403.0,-47318.48,210
75,-295.0,-42616.13,210
76,-197.0,-38374.22,210
77,-200202.0,-54557.00,210
78,-522.0,-49153.50,210
79,-400577.0,-84295.85,240
80,-518.0,-75918.06,240
81,-200466.0,-88372.86,240
82,-187.0,-79554.27,240
83,-200283.0,-91627.14,240
84,-493.0,-82513.73,240
85,-414.0,-74303.76,240
86,-293.0,-66902.68,240
87,-624.0,-60274.81,240
88,-306.0,-54277.93,240
89,-329.0,-48883.04,270
90,-200404.0,-64035.13,270
91,-200231.0,-77654.72,270
92,-526.0,-69941.85,270
93,-419.0,-62989.56,270
94,-351.0,-56725.71,270
95,-282.0,-51081.34,270
96,-420.0,-46015.20,270
97,-317.0,-41445.38,270
98,-597.0,-37360.54,270
99,-323.0,-33656.79,300
100,-252.0,-30316.31,300
101,-299.0,-27314.58,300
102,-521.0,-24635.22,300
103,-381.0,-22209.80,300
104,-329.0,-20021.72,300
105,-363.0,-18055.85,300
106,-211.0,-16271.36,300
107,-200379.0,-34682.13,300
108,-335.0,-31247.41,300
109,-392.0,-28161.87,330
110,-197.0,-25365.39,330
111,-521.0,-22880.95,330
112,-258.0,-20618.65,330
113,-374.0,-18594.19,330
114,-400577.0,-56792.47,330
115,-452.0,-51158.42,330
116,-200484.0,-66090.98,330
117,-298.0,-59511.68,330
118,-200300.0,-73590.51,330
119,-302.0,-66261.66,360
120,-200303.0,-79665.80,360
121,-147.0,-71713.92,360
122,-400323.0,-104574.82,360
123,-350.0,-94152.34,360
124,-140.0,-84751.11,360
125,-374.0,-76313.40,360
126,-400460.0,-108728.06,360
127,-246.0,-97879.85,360
128,-311.0,-88122.97,360
129,-400527.0,-119363.37,390
130,-268.0,-107453.83,390
131,-200335.0,-116741.95,390
132,-339.0,-105101.65,390
133,-283.0,-94619.79,390
134,-200313.0,-105189.11,390
135,-296.0,-94699.80,390
136,-312.0,-85261.02,390
137,-323.0,-76767.22,390
138,-473.0,-69137.80,390
139,-200366.0,-82260.62,420
140,-298.0,-74064.35,420
141,-400300.0,-106687.92,420
142,-395.0,-96058.63,420
143,-248.0,-86477.56,420
144,-62.0,-77836.01,420
145,-200328.0,-90085.21,420
146,-325.0,-81109.19,420
147,-477.0,-73045.97,420
148,-203.0,-65761.67,420
149,-347.0,-59220.20,450
150,-600330.0,-113331.18,450
151,-346.0,-102032.67,450
152,-200340.0,-111863.40,450
153,-400266.0,-140703.66,450
154,-400413.0,-166674.59,450
155,-288.0,-150035.93,450
156,-600418.0,-195074.14,450
157,-282.0,-175594.93,450
158,-424.0,-158077.83,450
159,-412.0,-142311.25,480
160,-191.0,-128099.23,480
161,-400211.0,-155310.40,480
162,-343.0,-139813.66,480
163,-303.0,-125862.60,480
164,-200316.0,-133307.94,480
165,-323.0,-120009.44,480
166,-329.0,-108041.40,480
167,-343.0,-97271.56,480
168,-200497.0,-107594.10,480
169,-482.0,-96882.89,510
170,-203.0,-87214.90,510
171,-200264.0,-98519.81,510
172,-312.0,-88699.03,510
173,-239.0,-79853.03,510
174,-497.0,-71917.43,510
175,-334.0,-64759.08,510
176,-539.0,-58337.07,510
177,-367.0,-52540.07,510
178,-600162.0,-107302.26,510
179,-200498.0,-116621.83,540
180,-400280.0,-144987.65,540
181,-382.0,-130527.09,540
182,-256.0,-117499.98,540
183,-400215.0,-145771.48,540
184,-318.0,-131226.13,540
185,-321.0,-118135.62,540
186,-200244.0,-126346.46,540
187,-113.0,-113723.11,540
188,-247.0,-102375.50,540
189,-358.0,-92173.75,570
190,-300.0,-82986.37,570
191,-205.0,-74708.24,570
192,-364.0,-67273.81,570
