0,-11558812.350000001,-11558812.35,0
1,-12334923.100000001,-11636423.43,0
2,-10964265.399999999,-11569207.62,0
3,-11559989.149999995,-11568285.78,0
4,-11524639.649999999,-11563921.16,0
5,-11743277.95,-11581856.84,0
6,-11157143.849999998,-11539385.54,0
7,-11758595.349999998,-11561306.52,0
8,-11545953.949999997,-11559771.27,0
9,-11381125.249999998,-11541906.66,90
10,-11770793.849999994,-11564795.38,90
11,-11765787.850000001,-11584894.63,90
12,-12146326.45,-11641037.81,90
13,-11348719.649999997,-11611806.00,90
14,-11367714.000000004,-11587396.80,90
15,-11551566.7,-11583813.79,90
16,-11530285.899999999,-11578461.00,90
17,-12165328.199999997,-11637147.72,90
18,-12343800.549999999,-11707813.00,90
19,-11961523.250000002,-11733184.03,180
20,-11741771.150000002,-11734042.74,180
21,-12130413.1,-11773679.77,180
22,-11351280.450000001,-11731439.84,180
23,-11954493.299999997,-11753745.19,180
24,-11149685.949999997,-11693339.26,180
25,-11371982.1,-11661203.55,180
26,-12169963.35,-11712079.53,180
27,-11539140.099999998,-11694785.59,180
28,-11947803.149999997,-11720087.34,180
29,-11154418.300000003,-11663520.44,270
30,-11550890.0,-11652257.39,270
31,-12146523.350000003,-11701683.99,270
32,-11959470.750000002,-11727462.67,270
33,-12350064.800000003,-11789722.88,270
34,-10949170.55,-11705667.65,270
35,-11958661.849999998,-11730967.07,270
36,-11980248.599999996,-11755895.22,270
37,-11974801.099999998,-11777785.81,270
38,-11750994.500000002,-11775106.68,270
39,-11737764.399999999,-11771372.45,360
40,-11368071.65,-11731042.37,360
41,-11131812.699999997,-11671119.40,360
42,-11167263.150000002,-11620733.78,360
43,-11913676.85,-11650028.08,360
44,-12147674.050000003,-11699792.68,360
45,-12150865.299999995,-11744899.94,360
46,-11751458.65,-11745555.81,360
47,-11554722.150000002,-11726472.45,360
48,-11757870.1,-11729612.21,360
49,-12133629.3,-11770013.92,450
50,-12165219.1,-11809534.44,450
51,-12135637.300000004,-11842144.73,450
52,-12137393.25,-11871669.58,450
53,-12144978.199999997,-11899000.44,450
54,-11760978.7,-11885198.27,450
55,-11553987.799999993,-11852077.22,450
56,-11161816.299999997,-11783051.13,450
57,-11946099.549999997,-11799355.97,450
58,-12348774.799999999,-11854297.85,450
